record_id,signal_id,direction,version,event_kind,index_id,index_name,match_status,primary_match,episode_id,event_date,region_id,anchor_date,region_start,region_end,region_form,lobe_count,matched_lobe_id,match_level,strict_matched,loose_matched,timing,lead_lag_days,absolute_distance_days,window_days,primary_episode_id_for_region,coverage_start_date,coverage_end_date,prediction_window_complete,confirmation_window_complete,label_version,diagnostic_region_id,diagnostic_timing,diagnostic_region_form,diagnostic_assignment
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::missed_region::all_a_medium_top_20200114,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20200114,2020-01-14,2020-01-06,2020-01-20,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::missed_region::all_a_medium_top_20200305,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20200305,2020-03-05,2020-02-21,2020-03-06,multi_lobe,3,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::missed_region::all_a_medium_top_20210218,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20210218,2021-02-18,2021-02-10,2021-02-22,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::missed_region::all_a_medium_top_20211213,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20211213,2021-12-13,2021-12-06,2022-01-04,multi_lobe,4,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::missed_region::all_a_medium_top_20220705,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20220705,2022-07-05,2022-06-27,2022-07-08,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::missed_region::all_a_medium_top_20230216,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20230216,2023-02-16,2023-01-30,2023-03-07,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::false_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000002,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,false_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000002,2024-03-11,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,all_a_medium_top_20240520,prediction,single_lobe,nearest_region_for_slice_only
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::matched::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000003,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,matched,True,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000003,2024-05-09,all_a_medium_top_20240520,2024-05-20,2024-04-29,2024-05-24,single_lobe,1,all_a_medium_top_20240520_lobe_01,core_lobe,True,True,prediction,-7,7,10,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000003,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_top_20240520,prediction,single_lobe,primary_match
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::matched::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000004,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,matched,True,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000004,2024-09-27,all_a_medium_top_20241008,2024-10-08,2024-10-08,2024-10-08,single_lobe,1,,prediction_window,False,False,prediction,-2,2,5,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000004,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_top_20241008,prediction,single_lobe,primary_match
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::matched::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000005,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,matched,True,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000005,2024-10-28,all_a_medium_top_20241112,2024-11-12,2024-11-07,2024-11-14,single_lobe,1,,prediction_window,False,False,prediction,-11,11,20,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000005,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_top_20241112,prediction,single_lobe,primary_match
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::duplicate_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000006,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,duplicate_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000006,2024-12-09,all_a_medium_top_20241112,2024-11-12,2024-11-07,2024-11-14,single_lobe,1,,confirmation_window,False,False,confirmation,19,19,20,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000005,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_top_20241112,confirmation,single_lobe,duplicate_candidate
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::missed_region::all_a_medium_top_20250318,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20250318,2025-03-18,2025-02-21,2025-03-21,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::false_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000007,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,false_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000007,2025-08-25,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,all_a_medium_top_20250318,confirmation,multi_lobe,nearest_region_for_slice_only
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::false_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000008,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,false_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000008,2026-01-12,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,all_a_medium_top_20260227,prediction,multi_lobe,nearest_region_for_slice_only
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::missed_region::all_a_medium_top_20260227,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20260227,2026-02-27,2026-01-22,2026-03-11,multi_lobe,3,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::all_a::missed_region::all_a_medium_top_20260514,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20260514,2026-05-14,2026-05-11,2026-05-21,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::false_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000001,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,false_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000001,2019-02-25,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,cni2000_medium_top_20190417,prediction,multi_lobe,nearest_region_for_slice_only
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::missed_region::cni2000_medium_top_20190417,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20190417,2019-04-17,2019-04-02,2019-04-23,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::missed_region::cni2000_medium_top_20200114,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20200114,2020-01-14,2020-01-07,2020-01-20,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::missed_region::cni2000_medium_top_20200306,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20200306,2020-03-06,2020-02-24,2020-03-11,multi_lobe,4,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::missed_region::cni2000_medium_top_20200818,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20200818,2020-08-18,2020-08-03,2020-09-07,multi_lobe,3,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::missed_region::cni2000_medium_top_20220104,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20220104,2022-01-04,2021-12-15,2022-01-19,multi_lobe,5,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::missed_region::cni2000_medium_top_20220819,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20220819,2022-08-19,2022-08-12,2022-08-24,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::missed_region::cni2000_medium_top_20230216,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20230216,2023-02-16,2023-02-09,2023-03-07,multi_lobe,3,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::missed_region::cni2000_medium_top_20231121,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20231121,2023-11-21,2023-11-14,2023-12-04,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::matched::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000002,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,matched,True,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000002,2024-03-11,cni2000_medium_top_20240321,2024-03-21,2024-03-18,2024-03-25,single_lobe,1,,prediction_window,False,False,prediction,-8,8,10,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000002,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_top_20240321,prediction,single_lobe,primary_match
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::matched::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000003,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,matched,True,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000003,2024-05-09,cni2000_medium_top_20240510,2024-05-10,2024-04-30,2024-05-22,multi_lobe,2,cni2000_medium_top_20240510_lobe_01,core_lobe,True,True,prediction,-1,1,5,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000003,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_top_20240510,prediction,multi_lobe,primary_match
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::matched::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000004,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,matched,True,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000004,2024-09-27,cni2000_medium_top_20241008,2024-10-08,2024-10-08,2024-10-08,single_lobe,1,,prediction_window,False,False,prediction,-2,2,5,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000004,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_top_20241008,prediction,single_lobe,primary_match
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::duplicate_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000005,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,duplicate_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000005,2024-10-28,cni2000_medium_top_20241008,2024-10-08,2024-10-08,2024-10-08,single_lobe,1,,confirmation_window,False,False,confirmation,14,14,20,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000004,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_top_20241008,confirmation,single_lobe,duplicate_candidate
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::matched::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000006,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,matched,True,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000006,2024-12-09,cni2000_medium_top_20241212,2024-12-12,2024-12-10,2024-12-16,single_lobe,1,,prediction_window,False,False,prediction,-3,3,5,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000006,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_top_20241212,prediction,single_lobe,primary_match
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::missed_region::cni2000_medium_top_20250318,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20250318,2025-03-18,2025-02-26,2025-03-21,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::false_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000007,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,false_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000007,2025-08-25,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,cni2000_medium_top_20250318,confirmation,multi_lobe,nearest_region_for_slice_only
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::false_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000008,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,false_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000008,2026-01-12,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,cni2000_medium_top_20260227,prediction,multi_lobe,nearest_region_for_slice_only
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::missed_region::cni2000_medium_top_20260227,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20260227,2026-02-27,2026-02-25,2026-03-11,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::cni2000::missed_region::cni2000_medium_top_20260514,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20260514,2026-05-14,2026-05-11,2026-05-21,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::false_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000001,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,false_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000001,2019-02-25,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,csi1000_medium_top_20190408,prediction,multi_lobe,nearest_region_for_slice_only
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::missed_region::csi1000_medium_top_20190408,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,missed_region,False,,,csi1000_medium_top_20190408,2019-04-08,2019-04-02,2019-04-22,multi_lobe,3,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::missed_region::csi1000_medium_top_20200120,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,missed_region,False,,,csi1000_medium_top_20200120,2020-01-20,2020-01-07,2020-01-22,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::missed_region::csi1000_medium_top_20200225,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,missed_region,False,,,csi1000_medium_top_20200225,2020-02-25,2020-02-24,2020-03-06,multi_lobe,3,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::missed_region::csi1000_medium_top_20200806,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,missed_region,False,,,csi1000_medium_top_20200806,2020-08-06,2020-08-03,2020-08-31,multi_lobe,3,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::missed_region::csi1000_medium_top_20211130,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,missed_region,False,,,csi1000_medium_top_20211130,2021-11-30,2021-11-22,2021-12-24,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::missed_region::csi1000_medium_top_20220819,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,missed_region,False,,,csi1000_medium_top_20220819,2022-08-19,2022-08-10,2022-08-24,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::missed_region::csi1000_medium_top_20230216,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,missed_region,False,,,csi1000_medium_top_20230216,2023-02-16,2023-02-02,2023-03-07,multi_lobe,4,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::matched::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000002,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,matched,True,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000002,2024-03-11,csi1000_medium_top_20240321,2024-03-21,2024-03-18,2024-03-25,single_lobe,1,,prediction_window,False,False,prediction,-8,8,10,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000002,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,csi1000_medium_top_20240321,prediction,single_lobe,primary_match
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::false_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000003,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,false_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000003,2024-05-09,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,csi1000_medium_top_20240321,confirmation,single_lobe,nearest_region_for_slice_only
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::matched::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000004,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,matched,True,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000004,2024-09-27,csi1000_medium_top_20241008,2024-10-08,2024-10-08,2024-10-08,single_lobe,1,,prediction_window,False,False,prediction,-2,2,5,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000004,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,csi1000_medium_top_20241008,prediction,single_lobe,primary_match
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::matched::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000005,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,matched,True,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000005,2024-10-28,csi1000_medium_top_20241112,2024-11-12,2024-11-08,2024-11-13,single_lobe,1,,prediction_window,False,False,prediction,-11,11,20,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000005,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,csi1000_medium_top_20241112,prediction,single_lobe,primary_match
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::duplicate_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000006,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,duplicate_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000006,2024-12-09,csi1000_medium_top_20241112,2024-11-12,2024-11-08,2024-11-13,single_lobe,1,,confirmation_window,False,False,confirmation,19,19,20,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000005,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,csi1000_medium_top_20241112,confirmation,single_lobe,duplicate_candidate
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::missed_region::csi1000_medium_top_20250318,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,missed_region,False,,,csi1000_medium_top_20250318,2025-03-18,2025-02-26,2025-03-21,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::false_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000007,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,false_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000007,2025-08-25,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,csi1000_medium_top_20250318,confirmation,multi_lobe,nearest_region_for_slice_only
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::false_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000008,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,false_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000008,2026-01-12,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,csi1000_medium_top_20260227,prediction,multi_lobe,nearest_region_for_slice_only
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::missed_region::csi1000_medium_top_20260227,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,missed_region,False,,,csi1000_medium_top_20260227,2026-02-27,2026-02-25,2026-03-11,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi1000::missed_region::csi1000_medium_top_20260514,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi1000,中证1000,missed_region,False,,,csi1000_medium_top_20260514,2026-05-14,2026-05-11,2026-05-21,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::onset::csi300::false_alarm::ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000001,ml_today_calibrated_elastic_net,top,all_a_ml_today_walk_forward_v2,onset,csi300,沪深300,false_alarm,False,ml_today_calibrated_elastic_net::top::all_a_ml_today_walk_forward_v2::000001,2019-02-25,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,csi300_medium_top_20190422,prediction,multi_lobe,nearest_region_for_slice_only
